2009.3.20 0:00,5.86581E-06,2010.3.19 0:00,2.99571E-05,2011.3.18 0:00,0.52268268,2012.3.18 0:00,11.61897621,2013.3.19 0:00,47.47263586,2014.3.18 0:00,30635.52442,2015.3.19 0:00,337142.0259,2016.3.17 0:00,1063186.967,2017.3.18 0:00,3712647.139,,
2009.3.22 0:00,4.72248E-06,2010.3.21 0:00,4.07687E-05,2011.3.20 0:00,0.473444456,2012.3.20 0:00,11.02313128,2013.3.21 0:00,53.73805988,2014.3.20 0:00,35283.67296,2015.3.21 0:00,337142.0259,2016.3.19 0:00,1110630.46,2017.3.20 0:00,3216051.025,,
2009.3.24 0:00,5.21958E-06,2010.3.23 0:00,4.65218E-05,2011.3.22 0:00,0.477232012,2012.3.22 0:00,11.61897621,2013.3.23 0:00,50.60534787,2014.3.22 0:00,37185.18827,2015.3.23 0:00,358360.7548,2016.3.21 0:00,1036588.429,2017.3.22 0:00,3807236.875,,
2009.3.26 0:00,5.61726E-06,2010.3.25 0:00,4.221E-05,2011.3.24 0:00,0.575708459,2012.3.24 0:00,12.81066608,2013.3.25 0:00,45.26778087,2014.3.24 0:00,42044.61628,2015.3.25 0:00,385508.7702,2016.3.23 0:00,1242260.737,2017.3.24 0:00,4161948.385,,
2009.3.28 0:00,5.91552E-06,2010.3.27 0:00,3.94868E-05,2011.3.26 0:00,0.483475502,2012.3.26 0:00,11.32105375,2013.3.27 0:00,41.93926757,2014.3.26 0:00,39324.9976,2015.3.27 0:00,399442.8222,2016.3.25 0:00,1192899.383,2017.3.26 0:00,3925474.045,,
2009.3.30 0:00,6.21378E-06,2010.3.29 0:00,4.35716E-05,2011.3.28 0:00,0.558911396,2012.3.28 0:00,11.84241806,2013.3.29 0:00,60.57894204,2014.3.28 0:00,45547.30735,2015.3.29 0:00,350673.6404,2016.3.27 0:00,1258714.521,2017.3.28 0:00,3665352.271,,
2009.4.1 0:00,5.319E-06,2010.3.31 0:00,4.69756E-05,2011.3.30 0:00,0.534909066,2012.3.30 0:00,12.12846182,2013.3.31 0:00,52.25765879,2014.3.30 0:00,37084.96609,2015.3.31 0:00,346028.9564,2016.3.29 0:00,1398571.69,2017.3.30 0:00,4073274.033,,
2009.4.3 0:00,5.61726E-06,2010.4.2 0:00,4.47716E-05,2011.4.1 0:00,0.600058248,2012.4.1 0:00,12.12846182,2013.4.2 0:00,58.24898273,2014.4.1 0:00,44551.73779,2015.4.2 0:00,341384.2724,2016.3.31 0:00,1028361.537,2017.4.1 0:00,3278488.856,,
2009.4.5 0:00,6.41262E-06,2010.4.4 0:00,5.02168E-05,2011.4.3 0:00,0.572627013,2012.4.3 0:00,10.34962075,2013.4.4 0:00,53.25621278,2014.4.3 0:00,51769.6171,2015.4.4 0:00,357640.6663,2016.4.2 0:00,1244135.057,2017.4.3 0:00,4371318.475,,
2009.4.7 0:00,4.92132E-06,2010.4.6 0:00,4.38641E-05,2011.4.5 0:00,0.692638663,2012.4.5 0:00,9.621913043,2013.4.6 0:00,64.07971834,2014.4.5 0:00,54454.16888,2015.4.6 0:00,317081.1503,2016.4.4 0:00,1360254.329,2017.4.5 0:00,4023599.96,,
2009.4.9 0:00,4.92132E-06,2010.4.8 0:00,5.89896E-05,2011.4.7 0:00,0.663134716,2012.4.7 0:00,10.6730464,2013.4.8 0:00,64.46114524,2014.4.7 0:00,44415.13216,2015.4.8 0:00,292501.2162,2016.4.6 0:00,1285606.226,2017.4.7 0:00,4023599.96,,
2009.4.11 0:00,6.06465E-06,2010.4.10 0:00,7.26026E-05,2011.4.9 0:00,0.650854443,2012.4.9 0:00,12.20931823,2013.4.10 0:00,70.18254866,2014.4.9 0:00,44110.91892,2015.4.10 0:00,349035.0647,2016.4.8 0:00,1169486.954,2017.4.9 0:00,3949088.849,,
2009.4.13 0:00,5.71668E-06,2010.4.12 0:00,8.43532E-05,2011.4.11 0:00,0.630387322,2012.4.11 0:00,11.56246693,2013.4.12 0:00,65.98685282,2014.4.11 0:00,45327.77186,2015.4.12 0:00,334287.1042,2016.4.10 0:00,1443196.666,2017.4.11 0:00,4147785.144,,
2009.4.15 0:00,5.56755E-06,2010.4.14 0:00,7.77448E-05,2011.4.13 0:00,0.822778259,2012.4.13 0:00,9.883251608,2013.4.14 0:00,62.17258387,2014.4.13 0:00,60538.43356,2015.4.14 0:00,388362.9593,2016.4.12 0:00,1260723.524,2017.4.13 0:00,3287972.007,,
2009.4.17 0:00,5.71668E-06,2010.4.16 0:00,7.85223E-05,2011.4.15 0:00,0.552612263,2012.4.15 0:00,9.177305065,2013.4.16 0:00,69.80112177,2014.4.15 0:00,59321.58062,2015.4.16 0:00,339203.091,2016.4.14 0:00,1465554.23,2017.4.15 0:00,3909321.047,,
2009.4.19 0:00,5.91552E-06,2010.4.18 0:00,0.000103012,2011.4.17 0:00,0.728629503,2012.4.17 0:00,11.13826769,2013.4.18 0:00,72.71669197,2014.4.17 0:00,60364.10607,2015.4.18 0:00,326913.124,2016.4.16 0:00,1270147,2017.4.17 0:00,3572756.984,,
2009.4.21 0:00,6.11436E-06,2010.4.20 0:00,7.96885E-05,2011.4.19 0:00,0.647277934,2012.4.19 0:00,12.23640675,2013.4.20 0:00,64.68662782,2014.4.19 0:00,56547.98442,2015.4.20 0:00,408026.9066,2016.4.18 0:00,1199089.825,2017.4.19 0:00,3702204.7,,
2009.4.23 0:00,3.97682E-06,2010.4.22 0:00,0.000100871,2011.4.21 0:00,0.757452902,2012.4.21 0:00,11.53046021,2013.4.22 0:00,72.27057729,2014.4.21 0:00,61404.86652,2015.4.22 0:00,338442.9619,2016.4.20 0:00,1465554.23,2017.4.21 0:00,4323553.741,,
2009.4.25 0:00,6.06465E-06,2010.4.24 0:00,8.37745E-05,2011.4.23 0:00,0.78040602,2012.4.23 0:00,11.60889871,2013.4.24 0:00,78.07006806,2014.4.23 0:00,60711.02622,2015.4.24 0:00,284008.0799,2016.4.22 0:00,1270147,2017.4.23 0:00,3961100.134,,
2009.4.27 0:00,5.21958E-06,2010.4.26 0:00,9.6882E-05,2011.4.25 0:00,0.863037245,2012.4.25 0:00,10.82451367,2013.4.26 0:00,76.73172404,2014.4.25 0:00,56894.90457,2015.4.26 0:00,352643.3659,2016.4.24 0:00,1172443.384,2017.4.25 0:00,3831652.417,,
2009.4.29 0:00,6.11436E-06,2010.4.28 0:00,9.97315E-05,2011.4.27 0:00,0.872218493,2012.4.27 0:00,9.883251608,2013.4.28 0:00,74.50115066,2014.4.27 0:00,57935.66502,2015.4.28 0:00,371577.2379,2016.4.26 0:00,1341204.175,2017.4.27 0:00,3814281.634,,
